"","X","subject","item","list","subexpt","integrated","related","n2num","text","animacy","maincode","dysfluency","LengthChar.Head","LengthChar.Prep","LengthChar.Adj","LengthChar.Noun","LengthPhon.Head","LengthPhon.Prep","LengthPhon.Adj","LengthPhon.Noun","LengthSylHead","LengthSyll.Prep","LengthSyll.Adj","LengthSyll.Noun","Freq1Mil.Head","FreqMil.Prep","FreqMil.Adj","FreqMil.N1","LogFr.Head","LogFreq.Prep","LogFreq.Adj","LogFreq.N1","RelatedHL","RelatedLH","Integrated","errcord","AssPercent.HL.S","AssPercent.HL.P","LNSing.HS","LNSing.HP","LNPlur.HS","LNPlurP.HP","TotalHead1","HeadToLocNSS.Match1","HeadToLocNSP.Match1","TotalHead2","HeadToLocNSS.Match2","HeadToLocNSP.Match2","TotalLocNS1","LocNS1ToHeadS","LocNS1toHeadP","TotalLocNS2","LocNS2ToHeadS","LocNS2toHeadP","TotalLocNP1","LocNP1ToHeadS","LocNP1toHeadP","TotalLocNP2","LocNP2ToHeadS","LocNP2ToHeadP","Plausibility","errnd","errd","errcornd","all.asso","local.asso","res.int","res.rel","res.asshl","res.rel2"
"1652",1652,46,3,6,"SemRel","unint","rel","plur","The hammer by the rusty nails","I",0,"",6,2,6,5,5,2,5,5,2,1,2,1,10.18,1212.84,4.45,10.82,1.05,3.08,0.74,1.07,6.75,6.83,4.67,18,35,2.5,25,0,22.5,2.5,20,11,1,20,3,0,20,6,0,20,4,0,20,6,0,20,3,1,6.42,1,1,15,25.8333333333333,23.75,-0.590651061902436,1.44445897435217,-0.200924608532806,1.59587337287802
"1653",1653,206,3,6,"SemRel","unint","rel","plur","The hammer by the rusty nails","I",0,"",6,2,6,5,5,2,5,5,2,1,2,1,10.18,1212.84,4.45,10.82,1.05,3.08,0.74,1.07,6.75,6.83,4.67,18,35,2.5,25,0,22.5,2.5,20,11,1,20,3,0,20,6,0,20,4,0,20,6,0,20,3,1,6.42,1,1,15,25.8333333333333,23.75,-0.590651061902436,1.44445897435217,-0.200924608532806,1.59587337287802
"1654",1654,86,3,6,"SemRel","unint","rel","plur","The hammer by the rusty nails","I",0,"D",6,2,6,5,5,2,5,5,2,1,2,1,10.18,1212.84,4.45,10.82,1.05,3.08,0.74,1.07,6.75,6.83,4.67,18,35,2.5,25,0,22.5,2.5,20,11,1,20,3,0,20,6,0,20,4,0,20,6,0,20,3,1,6.42,1,1,15,25.8333333333333,23.75,-0.590651061902436,1.44445897435217,-0.200924608532806,1.59587337287802
"1655",1655,150,3,6,"SemRel","unint","rel","plur","The hammer by the rusty nails","I",1,"",6,2,6,5,5,2,5,5,2,1,2,1,10.18,1212.84,4.45,10.82,1.05,3.08,0.74,1.07,6.75,6.83,4.67,18,35,2.5,25,0,22.5,2.5,20,11,1,20,3,0,20,6,0,20,4,0,20,6,0,20,3,1,6.42,1,1,15,25.8333333333333,23.75,-0.590651061902436,1.44445897435217,-0.200924608532806,1.59587337287802
"1656",1656,190,3,6,"SemRel","unint","rel","plur","The hammer by the rusty nails","I",0,"",6,2,6,5,5,2,5,5,2,1,2,1,10.18,1212.84,4.45,10.82,1.05,3.08,0.74,1.07,6.75,6.83,4.67,18,35,2.5,25,0,22.5,2.5,20,11,1,20,3,0,20,6,0,20,4,0,20,6,0,20,3,1,6.42,1,1,15,25.8333333333333,23.75,-0.590651061902436,1.44445897435217,-0.200924608532806,1.59587337287802
"1657",1657,102,3,6,"SemRel","unint","rel","plur","The hammer by the rusty nails","I",0,"",6,2,6,5,5,2,5,5,2,1,2,1,10.18,1212.84,4.45,10.82,1.05,3.08,0.74,1.07,6.75,6.83,4.67,18,35,2.5,25,0,22.5,2.5,20,11,1,20,3,0,20,6,0,20,4,0,20,6,0,20,3,1,6.42,1,1,15,25.8333333333333,23.75,-0.590651061902436,1.44445897435217,-0.200924608532806,1.59587337287802
"1658",1658,14,3,6,"SemRel","unint","rel","plur","The hammer by the rusty nails","I",0,"",6,2,6,5,5,2,5,5,2,1,2,1,10.18,1212.84,4.45,10.82,1.05,3.08,0.74,1.07,6.75,6.83,4.67,18,35,2.5,25,0,22.5,2.5,20,11,1,20,3,0,20,6,0,20,4,0,20,6,0,20,3,1,6.42,1,1,15,25.8333333333333,23.75,-0.590651061902436,1.44445897435217,-0.200924608532806,1.59587337287802
"1659",1659,110,3,6,"SemRel","unint","rel","plur","The hammer by the rusty nails","I",0,"",6,2,6,5,5,2,5,5,2,1,2,1,10.18,1212.84,4.45,10.82,1.05,3.08,0.74,1.07,6.75,6.83,4.67,18,35,2.5,25,0,22.5,2.5,20,11,1,20,3,0,20,6,0,20,4,0,20,6,0,20,3,1,6.42,1,1,15,25.8333333333333,23.75,-0.590651061902436,1.44445897435217,-0.200924608532806,1.59587337287802
"1660",1660,94,3,6,"SemRel","unint","rel","plur","The hammer by the rusty nails","I",0,"",6,2,6,5,5,2,5,5,2,1,2,1,10.18,1212.84,4.45,10.82,1.05,3.08,0.74,1.07,6.75,6.83,4.67,18,35,2.5,25,0,22.5,2.5,20,11,1,20,3,0,20,6,0,20,4,0,20,6,0,20,3,1,6.42,1,1,15,25.8333333333333,23.75,-0.590651061902436,1.44445897435217,-0.200924608532806,1.59587337287802
"1661",1661,214,3,6,"SemRel","unint","rel","plur","The hammer by the rusty nails","I",0,"",6,2,6,5,5,2,5,5,2,1,2,1,10.18,1212.84,4.45,10.82,1.05,3.08,0.74,1.07,6.75,6.83,4.67,18,35,2.5,25,0,22.5,2.5,20,11,1,20,3,0,20,6,0,20,4,0,20,6,0,20,3,1,6.42,1,1,15,25.8333333333333,23.75,-0.590651061902436,1.44445897435217,-0.200924608532806,1.59587337287802
"1662",1662,198,3,6,"SemRel","unint","rel","plur","The hammer by the rusty nails","I",0,"",6,2,6,5,5,2,5,5,2,1,2,1,10.18,1212.84,4.45,10.82,1.05,3.08,0.74,1.07,6.75,6.83,4.67,18,35,2.5,25,0,22.5,2.5,20,11,1,20,3,0,20,6,0,20,4,0,20,6,0,20,3,1,6.42,1,1,15,25.8333333333333,23.75,-0.590651061902436,1.44445897435217,-0.200924608532806,1.59587337287802
"1663",1663,134,3,6,"SemRel","unint","rel","plur","The hammer by the rusty nails","I",0,"",6,2,6,5,5,2,5,5,2,1,2,1,10.18,1212.84,4.45,10.82,1.05,3.08,0.74,1.07,6.75,6.83,4.67,18,35,2.5,25,0,22.5,2.5,20,11,1,20,3,0,20,6,0,20,4,0,20,6,0,20,3,1,6.42,1,1,15,25.8333333333333,23.75,-0.590651061902436,1.44445897435217,-0.200924608532806,1.59587337287802
"1664",1664,38,3,6,"SemRel","unint","rel","plur","The hammer by the rusty nails","I",0,"D",6,2,6,5,5,2,5,5,2,1,2,1,10.18,1212.84,4.45,10.82,1.05,3.08,0.74,1.07,6.75,6.83,4.67,18,35,2.5,25,0,22.5,2.5,20,11,1,20,3,0,20,6,0,20,4,0,20,6,0,20,3,1,6.42,1,1,15,25.8333333333333,23.75,-0.590651061902436,1.44445897435217,-0.200924608532806,1.59587337287802
"1665",1665,174,3,6,"SemRel","unint","rel","plur","The hammer by the rusty nails","I",0,"",6,2,6,5,5,2,5,5,2,1,2,1,10.18,1212.84,4.45,10.82,1.05,3.08,0.74,1.07,6.75,6.83,4.67,18,35,2.5,25,0,22.5,2.5,20,11,1,20,3,0,20,6,0,20,4,0,20,6,0,20,3,1,6.42,1,1,15,25.8333333333333,23.75,-0.590651061902436,1.44445897435217,-0.200924608532806,1.59587337287802
"1666",1666,62,3,6,"SemRel","unint","rel","plur","The hammer by the rusty nails","I",0,"",6,2,6,5,5,2,5,5,2,1,2,1,10.18,1212.84,4.45,10.82,1.05,3.08,0.74,1.07,6.75,6.83,4.67,18,35,2.5,25,0,22.5,2.5,20,11,1,20,3,0,20,6,0,20,4,0,20,6,0,20,3,1,6.42,1,1,15,25.8333333333333,23.75,-0.590651061902436,1.44445897435217,-0.200924608532806,1.59587337287802
"1667",1667,166,3,6,"SemRel","unint","rel","plur","The hammer by the rusty nails","I",0,"",6,2,6,5,5,2,5,5,2,1,2,1,10.18,1212.84,4.45,10.82,1.05,3.08,0.74,1.07,6.75,6.83,4.67,18,35,2.5,25,0,22.5,2.5,20,11,1,20,3,0,20,6,0,20,4,0,20,6,0,20,3,1,6.42,1,1,15,25.8333333333333,23.75,-0.590651061902436,1.44445897435217,-0.200924608532806,1.59587337287802
"1668",1668,84,3,4,"SemRel","integ","unrel","plur","The hammer for the rigid pegs","I",0,"",6,3,5,4,5,3,5,4,2,1,2,1,10.18,6749.25,1.86,0.25,1.05,3.83,0.46,0.1,5.08,4.08,5.67,16,0,0,2.5,0,0,0,20,0,0,20,0,0,20,1,0,20,0,0,20,0,0,20,0,0,5.08,0,0,13,0.833333333333333,1.25,1.36857674618958,-1.27913367995658,-0.313137073992674,0.841348014436063
"1669",1669,144,3,4,"SemRel","integ","unrel","plur","The hammer for the rigid pegs","I",0,"",6,3,5,4,5,3,5,4,2,1,2,1,10.18,6749.25,1.86,0.25,1.05,3.83,0.46,0.1,5.08,4.08,5.67,16,0,0,2.5,0,0,0,20,0,0,20,0,0,20,1,0,20,0,0,20,0,0,20,0,0,5.08,0,0,13,0.833333333333333,1.25,1.36857674618958,-1.27913367995658,-0.313137073992674,0.841348014436063
"1670",1670,4,3,4,"SemRel","integ","unrel","plur","The hammer for the rigid pegs","I",0,"",6,3,5,4,5,3,5,4,2,1,2,1,10.18,6749.25,1.86,0.25,1.05,3.83,0.46,0.1,5.08,4.08,5.67,16,0,0,2.5,0,0,0,20,0,0,20,0,0,20,1,0,20,0,0,20,0,0,20,0,0,5.08,0,0,13,0.833333333333333,1.25,1.36857674618958,-1.27913367995658,-0.313137073992674,0.841348014436063
"1671",1671,20,3,4,"SemRel","integ","unrel","plur","The hammer for the rigid pegs","I",0,"",6,3,5,4,5,3,5,4,2,1,2,1,10.18,6749.25,1.86,0.25,1.05,3.83,0.46,0.1,5.08,4.08,5.67,16,0,0,2.5,0,0,0,20,0,0,20,0,0,20,1,0,20,0,0,20,0,0,20,0,0,5.08,0,0,13,0.833333333333333,1.25,1.36857674618958,-1.27913367995658,-0.313137073992674,0.841348014436063
"1672",1672,124,3,4,"SemRel","integ","unrel","plur","The hammer for the rigid pegs","I",0,"D",6,3,5,4,5,3,5,4,2,1,2,1,10.18,6749.25,1.86,0.25,1.05,3.83,0.46,0.1,5.08,4.08,5.67,16,0,0,2.5,0,0,0,20,0,0,20,0,0,20,1,0,20,0,0,20,0,0,20,0,0,5.08,0,0,13,0.833333333333333,1.25,1.36857674618958,-1.27913367995658,-0.313137073992674,0.841348014436063
"1673",1673,36,3,4,"SemRel","integ","unrel","plur","The hammer for the rigid pegs","I",0,"",6,3,5,4,5,3,5,4,2,1,2,1,10.18,6749.25,1.86,0.25,1.05,3.83,0.46,0.1,5.08,4.08,5.67,16,0,0,2.5,0,0,0,20,0,0,20,0,0,20,1,0,20,0,0,20,0,0,20,0,0,5.08,0,0,13,0.833333333333333,1.25,1.36857674618958,-1.27913367995658,-0.313137073992674,0.841348014436063
"1674",1674,12,3,4,"SemRel","integ","unrel","plur","The hammer for the rigid pegs","I",0,"",6,3,5,4,5,3,5,4,2,1,2,1,10.18,6749.25,1.86,0.25,1.05,3.83,0.46,0.1,5.08,4.08,5.67,16,0,0,2.5,0,0,0,20,0,0,20,0,0,20,1,0,20,0,0,20,0,0,20,0,0,5.08,0,0,13,0.833333333333333,1.25,1.36857674618958,-1.27913367995658,-0.313137073992674,0.841348014436063
"1675",1675,28,3,4,"SemRel","integ","unrel","plur","The hammer for the rigid pegs","I",0,"",6,3,5,4,5,3,5,4,2,1,2,1,10.18,6749.25,1.86,0.25,1.05,3.83,0.46,0.1,5.08,4.08,5.67,16,0,0,2.5,0,0,0,20,0,0,20,0,0,20,1,0,20,0,0,20,0,0,20,0,0,5.08,0,0,13,0.833333333333333,1.25,1.36857674618958,-1.27913367995658,-0.313137073992674,0.841348014436063
"1676",1676,100,3,4,"SemRel","integ","unrel","plur","The hammer for the rigid pegs","I",0,"",6,3,5,4,5,3,5,4,2,1,2,1,10.18,6749.25,1.86,0.25,1.05,3.83,0.46,0.1,5.08,4.08,5.67,16,0,0,2.5,0,0,0,20,0,0,20,0,0,20,1,0,20,0,0,20,0,0,20,0,0,5.08,0,0,13,0.833333333333333,1.25,1.36857674618958,-1.27913367995658,-0.313137073992674,0.841348014436063
"1677",1677,196,3,4,"SemRel","integ","unrel","plur","The hammer for the rigid pegs","I",0,"",6,3,5,4,5,3,5,4,2,1,2,1,10.18,6749.25,1.86,0.25,1.05,3.83,0.46,0.1,5.08,4.08,5.67,16,0,0,2.5,0,0,0,20,0,0,20,0,0,20,1,0,20,0,0,20,0,0,20,0,0,5.08,0,0,13,0.833333333333333,1.25,1.36857674618958,-1.27913367995658,-0.313137073992674,0.841348014436063
"1678",1678,60,3,4,"SemRel","integ","unrel","plur","The hammer for the rigid pegs","I",0,"",6,3,5,4,5,3,5,4,2,1,2,1,10.18,6749.25,1.86,0.25,1.05,3.83,0.46,0.1,5.08,4.08,5.67,16,0,0,2.5,0,0,0,20,0,0,20,0,0,20,1,0,20,0,0,20,0,0,20,0,0,5.08,0,0,13,0.833333333333333,1.25,1.36857674618958,-1.27913367995658,-0.313137073992674,0.841348014436063
"1679",1679,132,3,4,"SemRel","integ","unrel","plur","The hammer for the rigid pegs","I",0,"",6,3,5,4,5,3,5,4,2,1,2,1,10.18,6749.25,1.86,0.25,1.05,3.83,0.46,0.1,5.08,4.08,5.67,16,0,0,2.5,0,0,0,20,0,0,20,0,0,20,1,0,20,0,0,20,0,0,20,0,0,5.08,0,0,13,0.833333333333333,1.25,1.36857674618958,-1.27913367995658,-0.313137073992674,0.841348014436063
"1680",1680,44,3,4,"SemRel","integ","unrel","plur","The hammer for the rigid pegs","I",0,"",6,3,5,4,5,3,5,4,2,1,2,1,10.18,6749.25,1.86,0.25,1.05,3.83,0.46,0.1,5.08,4.08,5.67,16,0,0,2.5,0,0,0,20,0,0,20,0,0,20,1,0,20,0,0,20,0,0,20,0,0,5.08,0,0,13,0.833333333333333,1.25,1.36857674618958,-1.27913367995658,-0.313137073992674,0.841348014436063
"1681",1681,116,3,4,"SemRel","integ","unrel","plur","The hammer for the rigid pegs","I",0,"D",6,3,5,4,5,3,5,4,2,1,2,1,10.18,6749.25,1.86,0.25,1.05,3.83,0.46,0.1,5.08,4.08,5.67,16,0,0,2.5,0,0,0,20,0,0,20,0,0,20,1,0,20,0,0,20,0,0,20,0,0,5.08,0,0,13,0.833333333333333,1.25,1.36857674618958,-1.27913367995658,-0.313137073992674,0.841348014436063
"1682",1682,172,3,4,"SemRel","integ","unrel","plur","The hammer for the rigid pegs","I",0,"",6,3,5,4,5,3,5,4,2,1,2,1,10.18,6749.25,1.86,0.25,1.05,3.83,0.46,0.1,5.08,4.08,5.67,16,0,0,2.5,0,0,0,20,0,0,20,0,0,20,1,0,20,0,0,20,0,0,20,0,0,5.08,0,0,13,0.833333333333333,1.25,1.36857674618958,-1.27913367995658,-0.313137073992674,0.841348014436063
"1683",1683,204,3,4,"SemRel","integ","unrel","plur","The hammer for the rigid pegs","I",0,"D",6,3,5,4,5,3,5,4,2,1,2,1,10.18,6749.25,1.86,0.25,1.05,3.83,0.46,0.1,5.08,4.08,5.67,16,0,0,2.5,0,0,0,20,0,0,20,0,0,20,1,0,20,0,0,20,0,0,20,0,0,5.08,0,0,13,0.833333333333333,1.25,1.36857674618958,-1.27913367995658,-0.313137073992674,0.841348014436063
"1684",1684,18,3,2,"SemRel","integ","rel","plur","The hammer for the rusty nails","I",0,"",6,3,6,5,5,3,5,5,2,1,2,1,10.18,6749.25,4.45,10.82,1.05,3.83,0.74,1.07,6.75,6.83,5.42,21,35,2.5,25,0,22.5,2.5,20,11,1,20,3,0,20,6,0,20,4,0,20,6,0,20,3,1,6,2,2,19,25.8333333333333,23.75,0.159348938097564,0.65426448362061,-0.200924608532806,1.59587337287802
"1685",1685,226,3,2,"SemRel","integ","rel","plur","The hammer for the rusty nails","I",1,"",6,3,6,5,5,3,5,5,2,1,2,1,10.18,6749.25,4.45,10.82,1.05,3.83,0.74,1.07,6.75,6.83,5.42,21,35,2.5,25,0,22.5,2.5,20,11,1,20,3,0,20,6,0,20,4,0,20,6,0,20,3,1,6,2,2,19,25.8333333333333,23.75,0.159348938097564,0.65426448362061,-0.200924608532806,1.59587337287802
"1686",1686,242,3,2,"SemRel","integ","rel","plur","The hammer for the rusty nails","I",1,"",6,3,6,5,5,3,5,5,2,1,2,1,10.18,6749.25,4.45,10.82,1.05,3.83,0.74,1.07,6.75,6.83,5.42,21,35,2.5,25,0,22.5,2.5,20,11,1,20,3,0,20,6,0,20,4,0,20,6,0,20,3,1,6,2,2,19,25.8333333333333,23.75,0.159348938097564,0.65426448362061,-0.200924608532806,1.59587337287802
"1687",1687,194,3,2,"SemRel","integ","rel","plur","The hammer for the rusty nails","I",0,"",6,3,6,5,5,3,5,5,2,1,2,1,10.18,6749.25,4.45,10.82,1.05,3.83,0.74,1.07,6.75,6.83,5.42,21,35,2.5,25,0,22.5,2.5,20,11,1,20,3,0,20,6,0,20,4,0,20,6,0,20,3,1,6,2,2,19,25.8333333333333,23.75,0.159348938097564,0.65426448362061,-0.200924608532806,1.59587337287802
"1688",1688,234,3,2,"SemRel","integ","rel","plur","The hammer for the rusty nails","I",0,"",6,3,6,5,5,3,5,5,2,1,2,1,10.18,6749.25,4.45,10.82,1.05,3.83,0.74,1.07,6.75,6.83,5.42,21,35,2.5,25,0,22.5,2.5,20,11,1,20,3,0,20,6,0,20,4,0,20,6,0,20,3,1,6,2,2,19,25.8333333333333,23.75,0.159348938097564,0.65426448362061,-0.200924608532806,1.59587337287802
"1689",1689,162,3,2,"SemRel","integ","rel","plur","The hammer for the rusty nails","I",0,"",6,3,6,5,5,3,5,5,2,1,2,1,10.18,6749.25,4.45,10.82,1.05,3.83,0.74,1.07,6.75,6.83,5.42,21,35,2.5,25,0,22.5,2.5,20,11,1,20,3,0,20,6,0,20,4,0,20,6,0,20,3,1,6,2,2,19,25.8333333333333,23.75,0.159348938097564,0.65426448362061,-0.200924608532806,1.59587337287802
"1690",1690,130,3,2,"SemRel","integ","rel","plur","The hammer for the rusty nails","I",0,"",6,3,6,5,5,3,5,5,2,1,2,1,10.18,6749.25,4.45,10.82,1.05,3.83,0.74,1.07,6.75,6.83,5.42,21,35,2.5,25,0,22.5,2.5,20,11,1,20,3,0,20,6,0,20,4,0,20,6,0,20,3,1,6,2,2,19,25.8333333333333,23.75,0.159348938097564,0.65426448362061,-0.200924608532806,1.59587337287802
"1691",1691,122,3,2,"SemRel","integ","rel","plur","The hammer for the rusty nails","I",0,"",6,3,6,5,5,3,5,5,2,1,2,1,10.18,6749.25,4.45,10.82,1.05,3.83,0.74,1.07,6.75,6.83,5.42,21,35,2.5,25,0,22.5,2.5,20,11,1,20,3,0,20,6,0,20,4,0,20,6,0,20,3,1,6,2,2,19,25.8333333333333,23.75,0.159348938097564,0.65426448362061,-0.200924608532806,1.59587337287802
"1692",1692,186,3,2,"SemRel","integ","rel","plur","The hammer for the rusty nails","I",0,"",6,3,6,5,5,3,5,5,2,1,2,1,10.18,6749.25,4.45,10.82,1.05,3.83,0.74,1.07,6.75,6.83,5.42,21,35,2.5,25,0,22.5,2.5,20,11,1,20,3,0,20,6,0,20,4,0,20,6,0,20,3,1,6,2,2,19,25.8333333333333,23.75,0.159348938097564,0.65426448362061,-0.200924608532806,1.59587337287802
"1693",1693,10,3,2,"SemRel","integ","rel","plur","The hammer for the rusty nails","I",0,"D",6,3,6,5,5,3,5,5,2,1,2,1,10.18,6749.25,4.45,10.82,1.05,3.83,0.74,1.07,6.75,6.83,5.42,21,35,2.5,25,0,22.5,2.5,20,11,1,20,3,0,20,6,0,20,4,0,20,6,0,20,3,1,6,2,2,19,25.8333333333333,23.75,0.159348938097564,0.65426448362061,-0.200924608532806,1.59587337287802
"1694",1694,26,3,2,"SemRel","integ","rel","plur","The hammer for the rusty nails","I",0,"",6,3,6,5,5,3,5,5,2,1,2,1,10.18,6749.25,4.45,10.82,1.05,3.83,0.74,1.07,6.75,6.83,5.42,21,35,2.5,25,0,22.5,2.5,20,11,1,20,3,0,20,6,0,20,4,0,20,6,0,20,3,1,6,2,2,19,25.8333333333333,23.75,0.159348938097564,0.65426448362061,-0.200924608532806,1.59587337287802
"1695",1695,90,3,2,"SemRel","integ","rel","plur","The hammer for the rusty nails","I",0,"",6,3,6,5,5,3,5,5,2,1,2,1,10.18,6749.25,4.45,10.82,1.05,3.83,0.74,1.07,6.75,6.83,5.42,21,35,2.5,25,0,22.5,2.5,20,11,1,20,3,0,20,6,0,20,4,0,20,6,0,20,3,1,6,2,2,19,25.8333333333333,23.75,0.159348938097564,0.65426448362061,-0.200924608532806,1.59587337287802
"1696",1696,146,3,2,"SemRel","integ","rel","plur","The hammer for the rusty nails","I",0,"",6,3,6,5,5,3,5,5,2,1,2,1,10.18,6749.25,4.45,10.82,1.05,3.83,0.74,1.07,6.75,6.83,5.42,21,35,2.5,25,0,22.5,2.5,20,11,1,20,3,0,20,6,0,20,4,0,20,6,0,20,3,1,6,2,2,19,25.8333333333333,23.75,0.159348938097564,0.65426448362061,-0.200924608532806,1.59587337287802
"1697",1697,42,3,2,"SemRel","integ","rel","plur","The hammer for the rusty nails","I",0,"",6,3,6,5,5,3,5,5,2,1,2,1,10.18,6749.25,4.45,10.82,1.05,3.83,0.74,1.07,6.75,6.83,5.42,21,35,2.5,25,0,22.5,2.5,20,11,1,20,3,0,20,6,0,20,4,0,20,6,0,20,3,1,6,2,2,19,25.8333333333333,23.75,0.159348938097564,0.65426448362061,-0.200924608532806,1.59587337287802
"1698",1698,178,3,2,"SemRel","integ","rel","plur","The hammer for the rusty nails","I",0,"",6,3,6,5,5,3,5,5,2,1,2,1,10.18,6749.25,4.45,10.82,1.05,3.83,0.74,1.07,6.75,6.83,5.42,21,35,2.5,25,0,22.5,2.5,20,11,1,20,3,0,20,6,0,20,4,0,20,6,0,20,3,1,6,2,2,19,25.8333333333333,23.75,0.159348938097564,0.65426448362061,-0.200924608532806,1.59587337287802
"1699",1699,2,3,2,"SemRel","integ","rel","plur","The hammer for the rusty nails","I",0,"D",6,3,6,5,5,3,5,5,2,1,2,1,10.18,6749.25,4.45,10.82,1.05,3.83,0.74,1.07,6.75,6.83,5.42,21,35,2.5,25,0,22.5,2.5,20,11,1,20,3,0,20,6,0,20,4,0,20,6,0,20,3,1,6,2,2,19,25.8333333333333,23.75,0.159348938097564,0.65426448362061,-0.200924608532806,1.59587337287802
"1700",1700,82,3,2,"SemRel","integ","rel","plur","The hammer for the rusty nails","I",0,"",6,3,6,5,5,3,5,5,2,1,2,1,10.18,6749.25,4.45,10.82,1.05,3.83,0.74,1.07,6.75,6.83,5.42,21,35,2.5,25,0,22.5,2.5,20,11,1,20,3,0,20,6,0,20,4,0,20,6,0,20,3,1,6,2,2,19,25.8333333333333,23.75,0.159348938097564,0.65426448362061,-0.200924608532806,1.59587337287802
"1701",1701,210,3,2,"SemRel","integ","rel","plur","The hammer for the rusty nails","I",0,"",6,3,6,5,5,3,5,5,2,1,2,1,10.18,6749.25,4.45,10.82,1.05,3.83,0.74,1.07,6.75,6.83,5.42,21,35,2.5,25,0,22.5,2.5,20,11,1,20,3,0,20,6,0,20,4,0,20,6,0,20,3,1,6,2,2,19,25.8333333333333,23.75,0.159348938097564,0.65426448362061,-0.200924608532806,1.59587337287802
"1702",1702,34,3,2,"SemRel","integ","rel","plur","The hammer for the rusty nails","I",0,"",6,3,6,5,5,3,5,5,2,1,2,1,10.18,6749.25,4.45,10.82,1.05,3.83,0.74,1.07,6.75,6.83,5.42,21,35,2.5,25,0,22.5,2.5,20,11,1,20,3,0,20,6,0,20,4,0,20,6,0,20,3,1,6,2,2,19,25.8333333333333,23.75,0.159348938097564,0.65426448362061,-0.200924608532806,1.59587337287802
"1703",1703,74,3,2,"SemRel","integ","rel","plur","The hammer for the rusty nails","I",0,"",6,3,6,5,5,3,5,5,2,1,2,1,10.18,6749.25,4.45,10.82,1.05,3.83,0.74,1.07,6.75,6.83,5.42,21,35,2.5,25,0,22.5,2.5,20,11,1,20,3,0,20,6,0,20,4,0,20,6,0,20,3,1,6,2,2,19,25.8333333333333,23.75,0.159348938097564,0.65426448362061,-0.200924608532806,1.59587337287802
"1704",1704,114,3,2,"SemRel","integ","rel","plur","The hammer for the rusty nails","I",0,"",6,3,6,5,5,3,5,5,2,1,2,1,10.18,6749.25,4.45,10.82,1.05,3.83,0.74,1.07,6.75,6.83,5.42,21,35,2.5,25,0,22.5,2.5,20,11,1,20,3,0,20,6,0,20,4,0,20,6,0,20,3,1,6,2,2,19,25.8333333333333,23.75,0.159348938097564,0.65426448362061,-0.200924608532806,1.59587337287802
"1705",1705,1094,112,2,"Cat","unint","rel","plur","The horse beyond the young rabbits","A",0,"",5,6,5,7,4,5,3,6,1,2,1,2,92.06,38.25,233.1,6.45,1.97,1.59,2.37,0.87,3.83,3.58,2.92,18,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,4.61,0,0,18,0,0,-0.663438367514011,0.587259644782012,-0.0296915461148296,0.1035823162397
"1706",1706,1134,112,2,"Cat","unint","rel","plur","The horse beyond the young rabbits","A",0,"",5,6,5,7,4,5,3,6,1,2,1,2,92.06,38.25,233.1,6.45,1.97,1.59,2.37,0.87,3.83,3.58,2.92,18,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,4.61,0,0,18,0,0,-0.663438367514011,0.587259644782012,-0.0296915461148296,0.1035823162397
"1707",1707,1098,112,2,"Cat","unint","rel","plur","The horse beyond the young rabbits","A",0,"",5,6,5,7,4,5,3,6,1,2,1,2,92.06,38.25,233.1,6.45,1.97,1.59,2.37,0.87,3.83,3.58,2.92,18,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,4.61,0,0,18,0,0,-0.663438367514011,0.587259644782012,-0.0296915461148296,0.1035823162397
"1708",1708,1110,112,2,"Cat","unint","rel","plur","The horse beyond the young rabbits","A",0,"",5,6,5,7,4,5,3,6,1,2,1,2,92.06,38.25,233.1,6.45,1.97,1.59,2.37,0.87,3.83,3.58,2.92,18,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,4.61,0,0,18,0,0,-0.663438367514011,0.587259644782012,-0.0296915461148296,0.1035823162397
"1709",1709,1130,112,2,"Cat","unint","rel","plur","The horse beyond the young rabbits","A",0,"",5,6,5,7,4,5,3,6,1,2,1,2,92.06,38.25,233.1,6.45,1.97,1.59,2.37,0.87,3.83,3.58,2.92,18,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,4.61,0,0,18,0,0,-0.663438367514011,0.587259644782012,-0.0296915461148296,0.1035823162397
"1710",1710,1082,112,2,"Cat","unint","rel","plur","The horse beyond the young rabbits","A",0,"",5,6,5,7,4,5,3,6,1,2,1,2,92.06,38.25,233.1,6.45,1.97,1.59,2.37,0.87,3.83,3.58,2.92,18,0,0,0,0,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,20,0,0,4.61,0,0,18,0,0,-0.663438367514011,0.587259644782012,-0.0296915461148296,0.1035823162397
